,won,goals,shots,hits,pim,C,D,LW,RW,p_away,p_home
11829,True,2,33,14,6,0.0,0.0,-1.0,1.0,0,1
11830,False,2,36,23,10,-4.0,-4.0,0.0,-2.0,1,0
11831,True,4,18,28,10,4.0,4.0,0.0,2.0,0,1
11832,False,2,24,10,4,-1.0,-1.0,0.0,-3.0,1,0
11833,True,3,36,16,4,2.0,1.0,1.0,0.0,0,1
11834,False,1,26,13,10,-4.0,-5.0,-2.0,-5.0,1,0
11835,True,5,35,19,14,4.0,6.0,2.0,2.0,0,1
11836,True,4,37,17,4,-1.0,3.0,5.0,2.0,1,0
11837,False,3,25,14,4,0.0,-3.0,-2.0,-3.0,0,1
11838,True,3,23,19,48,1.0,1.0,1.0,-1.0,1,0
11839,False,2,43,17,52,-2.0,-1.0,0.0,0.0,0,1
11840,False,4,30,17,4,-1.0,-1.0,0.0,-1.0,1,0
11841,True,5,35,26,2,2.0,1.0,-1.0,1.0,0,1
11842,False,2,25,19,8,0.0,-3.0,-5.0,-3.0,1,0
11843,True,4,33,19,10,3.0,4.0,1.0,2.0,0,1
11844,False,4,27,15,12,-3.0,-3.0,-2.0,0.0,1,0
11845,True,5,26,18,10,3.0,2.0,0.0,3.0,0,1
11846,False,1,18,26,14,-3.0,-4.0,-1.0,-2.0,1,0
11847,True,3,27,14,10,2.0,4.0,3.0,1.0,0,1
11848,False,2,39,16,2,-8.0,-8.0,-4.0,-1.0,1,0
11849,True,5,36,19,8,5.0,8.0,2.0,5.0,0,1
11850,False,2,29,26,4,-2.0,-2.0,0.0,-1.0,1,0
11851,True,5,34,22,4,1.0,2.0,1.0,1.0,0,1
11852,False,0,25,15,34,-9.0,-12.0,-2.0,-6.0,1,0
11853,True,7,31,15,30,12.0,11.0,5.0,2.0,0,1
11854,True,5,30,2,4,6.0,10.0,6.0,3.0,1,0
11855,False,1,28,25,6,-5.0,-10.0,-6.0,-4.0,0,1
11856,False,2,33,23,6,-6.0,-6.0,-1.0,-2.0,1,0
11857,True,4,35,35,8,3.0,6.0,3.0,3.0,0,1
11858,False,2,25,23,4,-2.0,-4.0,-4.0,0.0,1,0
11859,True,3,35,18,6,3.0,4.0,2.0,1.0,0,1
11860,False,2,20,23,10,2.0,0.0,-1.0,-1.0,1,0
11861,True,3,29,10,6,-2.0,0.0,1.0,1.0,0,1
11862,True,4,38,13,8,6.0,6.0,0.0,3.0,1,0
11863,False,0,31,20,6,-5.0,-6.0,-3.0,-1.0,0,1
11864,False,4,32,27,0,-5.0,-6.0,-3.0,-1.0,1,0
11865,True,7,45,19,0,0.0,6.0,4.0,5.0,0,1
11866,False,3,44,18,6,-3.0,-6.0,-4.0,-4.0,1,0
11867,True,6,23,15,6,4.0,6.0,2.0,3.0,0,1
11868,False,1,35,9,16,-1.0,-2.0,-1.0,0.0,1,0
11869,True,3,26,15,31,1.0,2.0,2.0,-1.0,0,1
11870,False,0,16,17,50,-2.0,-4.0,-3.0,-1.0,1,0
11871,True,4,22,17,32,2.0,4.0,2.0,2.0,0,1
11872,False,2,25,12,10,-2.0,-2.0,0.0,-1.0,1,0
11873,True,3,29,17,8,1.0,2.0,1.0,1.0,0,1
11874,True,3,34,17,4,2.0,4.0,0.0,4.0,1,0
11875,False,1,31,23,4,-2.0,-4.0,-1.0,-4.0,0,1
11876,False,1,21,20,4,0.0,1.0,0.0,1.0,1,0
11877,True,2,30,24,0,-1.0,-1.0,0.0,0.0,0,1
11878,True,5,27,22,12,4.0,8.0,4.0,3.0,1,0
11879,False,2,35,22,10,-9.0,-8.0,-2.0,-2.0,0,1
11880,False,2,21,26,10,-3.0,-4.0,0.0,-2.0,1,0
11881,True,3,36,15,10,3.0,4.0,2.0,0.0,0,1
11882,False,3,20,13,6,-2.0,-1.0,-1.0,-2.0,1,0
11883,True,5,37,23,4,2.0,2.0,0.0,1.0,0,1
11884,True,2,29,24,15,1.0,2.0,1.0,1.0,1,0
11885,False,0,43,25,13,-1.0,-2.0,-1.0,-1.0,0,1
11886,False,1,33,24,13,-3.0,-5.0,-4.0,-4.0,1,0
11887,True,5,26,28,17,3.0,6.0,6.0,0.0,0,1
11888,False,2,27,30,18,-4.0,-3.0,-2.0,-1.0,1,0
11889,True,3,25,18,18,4.0,4.0,0.0,1.0,0,1
11890,True,5,27,8,12,10.0,10.0,3.0,1.0,1,0
11891,False,1,32,13,4,-9.0,-10.0,-5.0,-1.0,0,1
11892,True,2,29,22,4,3.0,2.0,0.0,0.0,1,0
11893,False,2,24,23,6,0.0,-2.0,1.0,-4.0,0,1
11894,False,2,31,24,13,-1.0,-2.0,-2.0,0.0,1,0
11895,True,4,33,23,13,1.0,2.0,1.0,1.0,0,1
11896,True,4,30,8,6,9.0,6.0,-1.0,1.0,1,0
11897,False,1,20,11,4,-4.0,-6.0,-6.0,0.0,0,1
11898,True,4,24,46,10,4.0,6.0,3.0,2.0,1,0
11899,False,1,39,23,6,-5.0,-6.0,-3.0,-2.0,0,1
11900,True,3,29,11,4,1.0,2.0,1.0,1.0,1,0
11901,False,1,22,21,4,-2.0,-2.0,-2.0,0.0,0,1
11902,False,3,35,17,4,2.0,3.0,1.0,1.0,1,0
11903,True,4,39,29,4,-2.0,-3.0,-1.0,-1.0,0,1
11904,True,4,25,19,10,2.0,4.0,2.0,2.0,1,0
11905,False,1,30,19,4,-4.0,-4.0,1.0,-3.0,0,1
11906,True,3,34,26,19,3.0,6.0,1.0,5.0,1,0
11907,False,0,24,31,9,-6.0,-6.0,-1.0,-3.0,0,1
11908,False,3,43,22,8,-3.0,-4.0,-2.0,-1.0,1,0
11909,True,4,30,18,12,3.0,4.0,2.0,1.0,0,1
11910,True,4,24,25,6,4.0,3.0,1.0,0.0,1,0
11911,False,3,37,25,6,2.0,-3.0,-5.0,-2.0,0,1
11912,False,2,29,39,6,-2.0,-4.0,-3.0,-2.0,1,0
11913,True,5,35,32,6,4.0,4.0,1.0,2.0,0,1
11914,False,1,29,32,4,-4.0,-4.0,-3.0,0.0,1,0
11915,True,3,45,14,4,2.0,4.0,1.0,3.0,0,1
11916,True,5,31,28,14,2.0,4.0,2.0,2.0,1,0
11917,False,4,43,22,6,-4.0,-5.0,0.0,0.0,0,1
11918,True,2,25,32,4,1.0,1.0,0.0,1.0,1,0
11919,False,1,29,29,4,0.0,-1.0,-2.0,0.0,0,1
11920,True,6,38,11,6,4.0,6.0,4.0,1.0,1,0
11921,False,3,34,16,4,-4.0,-6.0,-2.0,-3.0,0,1
11922,True,2,27,14,12,0.0,-1.0,-1.0,0.0,1,0
11923,False,1,31,21,22,0.0,1.0,1.0,0.0,0,1
11924,False,3,33,27,13,-2.0,-2.0,0.0,-1.0,1,0
11925,True,5,32,28,15,3.0,2.0,0.0,0.0,0,1
11926,False,0,35,33,8,-3.0,-6.0,-2.0,-4.0,1,0
11927,True,3,33,18,8,2.0,6.0,4.0,3.0,0,1
11928,True,3,31,34,10,0.0,0.0,0.0,0.0,1,0
11929,False,2,36,28,8,0.0,0.0,0.0,0.0,0,1
11930,False,2,28,21,12,-2.0,-4.0,-2.0,-3.0,1,0
11931,True,4,28,23,10,1.0,4.0,2.0,3.0,0,1
11932,False,3,36,19,19,-2.0,0.0,3.0,0.0,1,0
11933,True,4,25,24,19,2.0,-1.0,-1.0,-1.0,0,1
11934,True,2,21,13,10,1.0,2.0,2.0,0.0,1,0
11935,False,1,23,24,12,-1.0,-2.0,-1.0,-1.0,0,1
11936,False,2,22,10,10,0.0,0.0,2.0,-2.0,1,0
11937,True,3,39,16,2,-1.0,0.0,1.0,0.0,0,1
11938,False,3,32,20,11,-5.0,-3.0,0.0,0.0,1,0
11939,True,4,31,25,25,0.0,3.0,0.0,5.0,0,1
11940,False,1,26,21,28,-5.0,-7.0,-3.0,-5.0,1,0
11941,True,7,39,21,12,4.0,8.0,3.0,4.0,0,1
11942,False,0,27,18,13,-4.0,-8.0,-3.0,-5.0,1,0
11943,True,4,32,27,11,6.0,8.0,3.0,3.0,0,1
11944,True,3,27,31,6,1.0,2.0,1.0,1.0,1,0
11945,False,2,35,29,4,-3.0,-2.0,0.0,0.0,0,1
11946,True,4,45,10,4,3.0,4.0,2.0,1.0,1,0
11947,False,2,34,25,6,-1.0,-4.0,-4.0,-2.0,0,1
11948,False,1,26,12,17,-7.0,-11.0,-3.0,-4.0,1,0
11949,True,7,28,15,15,7.0,10.0,6.0,2.0,0,1
11950,False,0,37,20,8,-3.0,-6.0,-3.0,-2.0,1,0
11951,True,3,26,26,10,4.0,6.0,4.0,0.0,0,1
11952,True,6,28,18,4,5.0,10.0,7.0,3.0,1,0
11953,False,2,22,16,2,-7.0,-10.0,-7.0,-1.0,0,1
11954,True,5,29,16,4,3.0,4.0,4.0,-1.0,1,0
11955,False,3,36,29,8,-4.0,-4.0,-1.0,-1.0,0,1
11956,False,1,41,16,4,-4.0,-3.0,-1.0,0.0,1,0
11957,True,2,31,17,8,2.0,3.0,1.0,2.0,0,1
11958,False,2,19,22,21,-4.0,-4.0,-4.0,2.0,1,0
11959,True,6,27,25,8,3.0,4.0,3.0,0.0,0,1
11960,True,4,29,16,12,1.0,2.0,1.0,1.0,1,0
11961,False,2,29,21,8,-3.0,-2.0,-1.0,0.0,0,1
11962,False,3,41,11,6,-4.0,-2.0,1.0,-1.0,1,0
11963,True,4,27,6,6,4.0,2.0,-1.0,0.0,0,1
11964,True,2,33,10,8,1.0,2.0,1.0,1.0,1,0
11965,False,1,43,14,4,-1.0,-2.0,-2.0,0.0,0,1
11966,False,3,37,30,8,-4.0,-7.0,-3.0,-1.0,1,0
11967,True,4,34,22,12,4.0,5.0,3.0,3.0,0,1
11968,False,2,34,22,2,-2.0,-6.0,-6.0,-1.0,1,0
11969,True,5,22,35,4,7.0,7.0,2.0,-1.0,0,1
11970,True,5,36,5,11,1.0,2.0,1.0,1.0,1,0
11971,False,3,34,27,9,-2.0,-2.0,-2.0,1.0,0,1
11972,False,2,32,29,32,0.0,0.0,-1.0,1.0,1,0
11973,True,5,25,17,13,-3.0,0.0,0.0,3.0,0,1
11974,False,1,12,36,10,0.0,-4.0,-5.0,-1.0,1,0
11975,True,4,38,18,10,4.0,4.0,2.0,0.0,0,1
11976,False,2,31,15,17,-1.0,-2.0,-1.0,-1.0,1,0
11977,True,6,41,13,7,3.0,2.0,0.0,0.0,0,1
11978,False,1,32,22,10,-11.0,-12.0,-5.0,-2.0,1,0
11979,True,6,37,22,8,10.0,12.0,4.0,4.0,0,1
11980,False,3,32,25,4,-3.0,-5.0,-5.0,0.0,1,0
11981,True,4,32,31,6,2.0,5.0,5.0,1.0,0,1
11982,True,8,43,14,10,2.0,4.0,4.0,0.0,1,0
11983,False,2,27,24,14,-2.0,-4.0,-2.0,-2.0,0,1
11984,False,0,43,17,4,0.0,-2.0,-3.0,0.0,1,0
11985,True,1,27,19,8,2.0,2.0,1.0,0.0,0,1
11986,False,3,24,38,2,-1.0,-2.0,-2.0,0.0,1,0
11987,True,4,24,19,8,0.0,2.0,2.0,1.0,0,1
11988,True,3,26,23,6,0.0,-2.0,-2.0,-1.0,1,0
11989,False,1,17,26,13,1.0,2.0,1.0,1.0,0,1
11990,False,2,29,30,11,-3.0,-2.0,-1.0,0.0,1,0
11991,True,3,45,36,17,1.0,2.0,1.0,2.0,0,1
11992,False,3,26,31,6,-6.0,-7.0,0.0,-2.0,1,0
11993,True,6,31,21,6,5.0,6.0,4.0,0.0,0,1
11994,False,2,26,14,17,1.0,1.0,-2.0,2.0,1,0
11995,True,3,40,14,11,-1.0,-1.0,0.0,0.0,0,1
11996,False,1,38,25,12,-2.0,-3.0,-3.0,-2.0,1,0
11997,True,3,30,16,6,2.0,4.0,2.0,1.0,0,1
11998,True,5,24,16,4,2.0,6.0,5.0,2.0,1,0
11999,False,2,36,28,2,-2.0,-5.0,-9.0,0.0,0,1
12000,False,3,37,30,23,-1.0,0.0,2.0,0.0,1,0
12001,True,3,37,23,45,2.0,0.0,-2.0,0.0,0,1
12002,False,1,20,30,17,0.0,0.0,1.0,-1.0,1,0
12003,True,4,19,26,18,1.0,0.0,0.0,-1.0,0,1
12004,True,4,24,20,14,3.0,3.0,-2.0,4.0,1,0
12005,False,3,34,22,6,-3.0,-3.0,0.0,-2.0,0,1
12006,False,1,22,24,6,-4.0,-3.0,-1.0,0.0,1,0
12007,True,2,20,46,6,2.0,3.0,3.0,0.0,0,1
12008,False,1,31,25,8,-5.0,-5.0,-3.0,-4.0,1,0
12009,True,4,29,21,8,5.0,6.0,1.0,3.0,0,1
12010,False,4,30,22,14,1.0,4.0,1.0,3.0,1,0
12011,True,4,28,24,10,-1.0,-4.0,-6.0,1.0,0,1
12012,True,3,35,30,10,0.0,2.0,3.0,1.0,1,0
12013,False,2,44,28,10,-1.0,-2.0,-1.0,-2.0,0,1
12014,True,1,27,15,6,1.0,2.0,1.0,1.0,1,0
12015,False,0,32,19,6,-2.0,-2.0,-1.0,0.0,0,1
12016,True,5,27,22,8,0.0,0.0,0.0,0.0,1,0
12017,False,4,37,13,6,-1.0,0.0,0.0,1.0,0,1
12018,True,3,36,19,8,0.0,3.0,2.0,-1.0,1,0
12019,False,2,42,30,6,-2.0,-1.0,0.0,-3.0,0,1
12020,True,4,28,33,8,4.0,4.0,4.0,-2.0,1,0
12021,False,2,27,22,2,-2.0,-4.0,-1.0,-3.0,0,1
12022,False,1,26,20,4,-8.0,-6.0,0.0,-1.0,1,0
12023,True,5,29,30,6,4.0,6.0,3.0,1.0,0,1
12024,True,4,29,31,10,2.0,4.0,2.0,2.0,1,0
12025,False,1,34,35,10,-1.0,-4.0,0.0,-5.0,0,1
12026,True,3,34,33,14,3.0,4.0,1.0,2.0,1,0
12027,False,1,37,30,24,-4.0,-4.0,-1.0,-1.0,0,1
12028,True,2,28,38,12,0.0,0.0,1.0,-1.0,1,0
12029,False,1,29,20,8,1.0,-1.0,1.0,0.0,0,1
12030,True,4,29,36,4,7.0,1.0,-3.0,-2.0,1,0
12031,False,3,38,20,6,0.0,-1.0,-1.0,-1.0,0,1
12032,False,2,34,23,7,3.0,4.0,2.0,1.0,1,0
12033,True,2,29,30,8,-1.0,-4.0,-2.0,-3.0,0,1
12034,True,2,23,22,6,4.0,4.0,0.0,2.0,1,0
12035,False,0,33,30,6,-4.0,-3.0,-3.0,-1.0,0,1
12036,False,2,28,20,10,-2.0,-4.0,-4.0,-1.0,1,0
12037,True,4,52,16,4,3.0,4.0,2.0,1.0,0,1
12038,False,2,31,19,4,-3.0,0.0,-1.0,1.0,1,0
12039,True,3,37,25,4,-1.0,1.0,0.0,2.0,0,1
12040,True,3,22,16,13,2.0,3.0,4.0,-1.0,1,0
12041,False,2,38,14,9,-2.0,-3.0,-2.0,-1.0,0,1
12042,False,2,33,17,4,3.0,2.0,-1.0,1.0,1,0
12043,True,3,25,28,8,-3.0,-2.0,0.0,0.0,0,1
12044,False,0,16,28,4,-1.0,-2.0,-2.0,-1.0,1,0
12045,True,2,36,22,2,3.0,2.0,0.0,0.0,0,1
12046,True,4,33,15,10,3.0,4.0,1.0,2.0,1,0
12047,False,2,26,25,4,-1.0,-4.0,-2.0,-3.0,0,1
12048,False,3,27,29,8,-3.0,-2.0,1.0,0.0,1,0
12049,True,4,32,36,10,1.0,1.0,2.0,0.0,0,1
12050,False,1,38,25,2,-6.0,-8.0,-1.0,-5.0,1,0
12051,True,4,23,28,6,3.0,8.0,7.0,2.0,0,1
12052,False,2,18,13,8,-6.0,-9.0,-4.0,-3.0,1,0
12053,True,5,40,12,6,7.0,8.0,3.0,2.0,0,1
12054,False,3,33,21,10,-6.0,-7.0,0.0,-8.0,1,0
12055,True,5,33,16,14,5.0,8.0,2.0,4.0,0,1
12056,False,1,39,16,6,-1.0,-1.0,0.0,-1.0,1,0
12057,True,2,39,25,2,1.0,1.0,0.0,1.0,0,1
12058,False,1,28,16,8,-3.0,-6.0,-4.0,-2.0,1,0
12059,True,6,48,26,6,4.0,6.0,4.0,1.0,0,1
12060,True,3,23,16,14,3.0,4.0,-1.0,3.0,1,0
12061,False,1,31,20,6,-2.0,-3.0,-2.0,-3.0,0,1
12062,False,2,25,25,22,-3.0,-1.0,0.0,-4.0,1,0
12063,True,5,35,16,27,0.0,3.0,2.0,0.0,0,1
12064,False,5,25,28,6,1.0,3.0,1.0,2.0,1,0
12065,True,6,35,36,4,-2.0,-3.0,-2.0,0.0,0,1
12066,False,3,25,16,9,-2.0,-1.0,1.0,-1.0,1,0
12067,True,4,40,22,9,3.0,1.0,1.0,-1.0,0,1
12068,True,4,27,25,6,-1.0,-2.0,0.0,1.0,1,0
12069,False,3,42,27,6,0.0,1.0,0.0,2.0,0,1
12070,True,4,51,14,8,3.0,4.0,1.0,2.0,1,0
12071,False,1,30,18,10,-3.0,-4.0,-2.0,-1.0,0,1
12072,True,3,31,23,4,6.0,2.0,0.0,1.0,1,0
12073,False,2,32,29,4,-1.0,-3.0,-2.0,-2.0,0,1
12074,False,3,48,23,4,-2.0,-4.0,-2.0,-2.0,1,0
12075,True,6,25,30,2,1.0,4.0,3.0,2.0,0,1
12076,True,2,36,19,4,0.0,1.0,1.0,1.0,1,0
12077,False,1,22,26,4,0.0,-1.0,-1.0,-1.0,0,1
12078,True,4,31,18,2,4.0,4.0,2.0,0.0,1,0
12079,False,2,28,22,0,-3.0,-4.0,-3.0,0.0,0,1
12080,False,1,26,14,10,-3.0,-4.0,-2.0,-2.0,1,0
12081,True,4,37,18,18,3.0,4.0,2.0,1.0,0,1
12082,True,5,26,21,8,3.0,3.0,1.0,2.0,1,0
12083,False,4,23,17,6,-3.0,-4.0,-1.0,0.0,0,1
12084,False,1,23,24,10,-1.0,-2.0,-1.0,-1.0,1,0
12085,True,2,37,23,6,2.0,2.0,1.0,0.0,0,1
12086,False,1,27,33,10,-7.0,-9.0,-6.0,-3.0,1,0
12087,True,6,25,43,12,7.0,10.0,4.0,4.0,0,1
12088,False,2,41,25,6,-4.0,-1.0,1.0,-1.0,1,0
12089,True,4,37,25,4,1.0,3.0,1.0,0.0,0,1
12090,False,2,27,17,4,-11.0,-12.0,-2.0,-5.0,1,0
12091,True,7,34,17,8,11.0,11.0,3.0,5.0,0,1
12092,False,1,32,23,19,-5.0,-5.0,-4.0,-1.0,1,0
12093,True,5,29,33,13,3.0,6.0,2.0,3.0,0,1
12094,True,5,33,11,10,2.0,4.0,2.0,2.0,1,0
12095,False,2,33,22,8,-3.0,-4.0,-4.0,1.0,0,1
12096,False,0,37,21,10,-1.0,-2.0,-1.0,-1.0,1,0
12097,True,3,24,23,6,1.0,2.0,1.0,1.0,0,1
12098,True,6,40,24,14,4.0,4.0,1.0,0.0,1,0
12099,False,5,37,22,10,-2.0,-3.0,-2.0,-3.0,0,1
12100,True,3,29,20,6,4.0,4.0,0.0,2.0,1,0
12101,False,1,22,23,4,-3.0,-3.0,-2.0,-3.0,0,1
12102,False,1,28,22,12,-2.0,-2.0,0.0,-1.0,1,0
12103,True,2,39,25,14,0.0,2.0,2.0,1.0,0,1
12104,True,3,27,27,12,3.0,0.0,0.0,-3.0,1,0
12105,False,2,24,27,12,-3.0,0.0,1.0,2.0,0,1
12106,True,0,32,41,2,0.0,0.0,0.0,0.0,1,0
12107,False,0,22,25,8,0.0,0.0,0.0,0.0,0,1
12108,False,1,29,22,2,1.0,0.0,-2.0,1.0,1,0
12109,True,1,28,23,6,1.0,0.0,-1.0,-1.0,0,1
12110,False,0,27,34,4,0.0,0.0,0.0,0.0,1,0
12111,True,1,24,27,2,0.0,0.0,0.0,0.0,0,1
12112,True,5,31,25,36,0.0,4.0,3.0,3.0,1,0
12113,False,3,36,19,40,-5.0,-4.0,0.0,-1.0,0,1
12114,False,2,29,21,6,-6.0,-6.0,-1.0,-3.0,1,0
12115,True,4,31,30,8,3.0,6.0,4.0,2.0,0,1
12116,True,3,28,30,10,-3.0,-1.0,3.0,-1.0,1,0
12117,False,2,32,26,6,-2.0,1.0,2.0,1.0,0,1
12118,False,3,38,14,15,-3.0,-4.0,-4.0,1.0,1,0
12119,True,5,34,15,13,4.0,4.0,3.0,-1.0,0,1
12120,True,6,39,21,27,5.0,10.0,5.0,5.0,1,0
12121,False,2,36,17,23,-8.0,-9.0,-4.0,-5.0,0,1
12122,True,1,34,30,23,0.0,0.0,0.0,0.0,1,0
12123,False,1,23,27,11,0.0,0.0,0.0,0.0,0,1
12124,False,1,29,17,10,-3.0,-4.0,-2.0,-1.0,1,0
12125,True,4,32,20,8,5.0,4.0,0.0,1.0,0,1
12126,True,3,25,19,4,6.0,6.0,2.0,1.0,1,0
12127,False,0,32,24,8,-6.0,-5.0,-2.0,-3.0,0,1
12128,True,2,16,33,12,2.0,4.0,3.0,1.0,1,0
12129,False,0,26,26,8,-3.0,-5.0,0.0,-2.0,0,1
12130,False,3,36,26,8,-5.0,-6.0,-1.0,-3.0,1,0
12131,True,5,21,37,6,3.0,6.0,3.0,3.0,0,1
12132,True,5,24,23,13,4.0,4.0,2.0,0.0,1,0
12133,False,2,43,16,9,-4.0,-4.0,0.0,-3.0,0,1
12134,False,5,28,23,6,-1.0,-2.0,-1.0,-1.0,1,0
12135,True,6,33,25,8,4.0,2.0,1.0,-2.0,0,1
12136,True,3,28,37,6,-3.0,-2.0,1.0,-1.0,1,0
12137,False,2,35,24,10,2.0,2.0,0.0,1.0,0,1
12138,True,2,40,17,10,-1.0,2.0,2.0,1.0,1,0
12139,False,2,45,20,8,-3.0,-1.0,0.0,-1.0,0,1
12140,False,1,24,36,7,-3.0,-6.0,-5.0,-2.0,1,0
12141,True,4,31,32,13,3.0,6.0,2.0,4.0,0,1
12142,True,2,22,30,0,1.0,2.0,1.0,1.0,1,0
12143,False,1,30,44,0,-1.0,-2.0,0.0,-2.0,0,1
12144,False,0,34,22,6,-1.0,-4.0,-4.0,-1.0,1,0
12145,True,2,25,24,2,2.0,4.0,2.0,2.0,0,1
12146,False,3,36,19,6,-3.0,-2.0,1.0,0.0,1,0
12147,True,4,36,17,6,0.0,2.0,1.0,1.0,0,1
12148,True,4,22,19,6,1.0,2.0,2.0,0.0,1,0
12149,False,2,34,17,6,-4.0,-2.0,1.0,0.0,0,1
12150,False,2,34,27,8,0.0,-2.0,-1.0,-2.0,1,0
12151,True,3,34,27,10,3.0,2.0,0.0,0.0,0,1
12152,True,4,31,15,9,4.0,5.0,0.0,1.0,1,0
12153,False,1,24,20,26,-4.0,-4.0,-2.0,-2.0,0,1
12154,False,1,37,17,12,-4.0,-4.0,0.0,-3.0,1,0
12155,True,4,40,25,4,7.0,4.0,0.0,-1.0,0,1
12156,True,3,33,30,10,6.0,6.0,0.0,3.0,1,0
12157,False,0,28,29,10,-3.0,-6.0,-3.0,-3.0,0,1
12158,False,0,28,26,17,-7.0,-8.0,0.0,-5.0,1,0
12159,True,5,29,27,9,5.0,8.0,4.0,3.0,0,1
12160,False,0,32,25,22,-4.0,-4.0,-1.0,-1.0,1,0
12161,True,3,37,33,4,4.0,4.0,2.0,0.0,0,1
12162,True,7,24,22,8,7.0,6.0,-1.0,3.0,1,0
12163,False,3,43,26,8,-6.0,-6.0,-2.0,-1.0,0,1
12164,True,5,32,15,8,1.0,4.0,2.0,3.0,1,0
12165,False,3,32,19,8,-1.0,-4.0,-6.0,0.0,0,1
12166,False,1,40,11,9,-5.0,-6.0,-1.0,-4.0,1,0
12167,True,4,27,17,9,5.0,6.0,3.0,1.0,0,1
12168,True,3,48,17,2,6.0,6.0,2.0,1.0,1,0
12169,False,0,27,18,6,-7.0,-6.0,-3.0,0.0,0,1
12170,False,0,23,23,4,-4.0,-4.0,-2.0,0.0,1,0
12171,True,2,35,28,6,4.0,4.0,2.0,0.0,0,1
12172,True,5,31,19,8,2.0,9.0,8.0,2.0,1,0
12173,False,3,32,13,4,-7.0,-8.0,-3.0,-4.0,0,1
12174,False,2,18,21,4,-3.0,-6.0,-4.0,-2.0,1,0
12175,True,5,32,12,6,7.0,6.0,1.0,1.0,0,1
12176,False,3,24,23,8,-3.0,-4.0,-2.0,-1.0,1,0
12177,True,4,23,16,8,1.0,4.0,3.0,2.0,0,1
12178,True,2,25,12,12,0.0,2.0,2.0,1.0,1,0
12179,False,1,28,16,6,-2.0,-2.0,0.0,-1.0,0,1
12180,False,1,30,34,6,-2.0,-6.0,-4.0,-4.0,1,0
12181,True,4,35,33,4,5.0,6.0,3.0,1.0,0,1
12182,True,4,19,31,12,1.0,0.0,1.0,-2.0,1,0
12183,False,3,38,28,14,2.0,0.0,0.0,-3.0,0,1
12184,True,3,34,16,2,5.0,4.0,0.0,1.0,1,0
12185,False,2,29,29,4,-5.0,-4.0,-3.0,2.0,0,1
12186,False,0,34,22,10,-4.0,-6.0,0.0,-5.0,1,0
12187,True,3,18,31,30,3.0,6.0,3.0,3.0,0,1
12188,True,4,30,20,8,4.0,6.0,3.0,2.0,1,0
12189,False,1,35,21,4,-5.0,-6.0,-3.0,-1.0,0,1
12190,True,3,36,24,10,-3.0,0.0,2.0,0.0,1,0
12191,False,3,23,17,6,-1.0,1.0,0.0,0.0,0,1
12192,True,1,33,30,10,1.0,1.0,1.0,0.0,1,0
12193,False,0,42,18,2,-1.0,-1.0,0.0,-1.0,0,1
12194,False,1,32,17,6,-9.0,-10.0,-4.0,-1.0,1,0
12195,True,7,26,25,6,5.0,10.0,6.0,4.0,0,1
12196,True,5,40,17,18,7.0,10.0,6.0,2.0,1,0
12197,False,1,31,29,14,-5.0,-10.0,-6.0,-4.0,0,1
12198,False,3,28,23,10,-4.0,-4.0,-2.0,-1.0,1,0
12199,True,6,43,25,6,4.0,4.0,-1.0,3.0,0,1
12200,True,3,30,18,4,1.0,2.0,1.0,1.0,1,0
12201,False,1,24,21,6,-1.0,-2.0,-2.0,0.0,0,1
12202,False,2,19,13,21,0.0,0.0,0.0,-1.0,1,0
12203,True,4,31,14,8,-1.0,-1.0,1.0,1.0,0,1
12204,True,2,42,22,8,0.0,0.0,-1.0,1.0,1,0
12205,False,2,28,12,8,0.0,0.0,0.0,0.0,0,1
12206,False,4,38,21,11,3.0,-1.0,-4.0,-1.0,1,0
12207,True,5,30,30,15,0.0,1.0,1.0,1.0,0,1
12208,False,3,48,29,6,-1.0,-5.0,-3.0,-1.0,1,0
12209,True,5,23,30,20,2.0,3.0,0.0,5.0,0,1
12210,True,1,27,15,8,0.0,0.0,0.0,-1.0,1,0
12211,False,1,32,18,10,0.0,1.0,-2.0,1.0,0,1
12212,True,2,44,22,8,1.0,-1.0,0.0,-1.0,1,0
12213,False,1,37,20,8,0.0,-1.0,1.0,1.0,0,1
12214,False,3,37,20,8,-3.0,-2.0,0.0,0.0,1,0
12215,True,4,26,25,8,3.0,1.0,1.0,1.0,0,1
12216,False,2,30,31,4,2.0,-1.0,-1.0,-3.0,1,0
12217,True,3,46,43,2,1.0,1.0,-1.0,2.0,0,1
12218,False,2,43,23,4,-2.0,-2.0,0.0,-1.0,1,0
12219,True,3,23,26,4,0.0,2.0,1.0,2.0,0,1
12220,True,5,36,19,6,4.0,8.0,4.0,4.0,1,0
12221,False,1,20,26,4,-7.0,-8.0,-2.0,-3.0,0,1
12222,True,4,46,21,15,0.0,0.0,0.0,0.0,1,0
12223,False,2,34,17,19,0.0,0.0,2.0,-2.0,0,1
12224,True,4,25,22,10,2.0,4.0,2.0,2.0,1,0
12225,False,1,23,18,10,-2.0,-4.0,-4.0,0.0,0,1
12226,True,3,30,14,6,2.0,2.0,0.0,1.0,1,0
12227,False,2,34,21,2,-1.0,-2.0,-1.0,-1.0,0,1
12228,True,4,19,22,13,2.0,4.0,4.0,0.0,1,0
12229,False,1,38,19,9,-5.0,-4.0,-1.0,0.0,0,1
12230,True,4,31,11,6,3.0,6.0,3.0,1.0,1,0
